func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
1,136,627.9079,0.0,72.2143,3842,5.46267,4.65,-1.0,1,-1.0
1,135,628.4097,0.0,71.9946,2852,5.61158,4.59,-1.0,1,-1.0
1,122,629.9219,0.0,69.2506,14391,5.28642,4.46,-1.0,1,-1.0
1,120,630.4249,0.0,69.2109,12655,5.44998,4.46,-1.0,1,-1.0
1,121,630.9355,0.0,69.2359,6096,5.65271,4.46,-1.0,1,-1.0
1,196,635.4353,0.0,100.3063,13275,8.15242,6.45,-1.0,1,-1.0
1,195,636.4435,0.0,99.9985,4969,8.08563,6.39,-1.0,1,-1.0
1,129,636.9148,0.0,71.3871,7875,5.70383,4.59,-1.0,1,-1.0
1,130,637.417,0.0,71.4809,6099,5.75601,4.59,-1.0,1,-1.0
1,132,637.9183,0.0,71.6643,2673,5.77507,4.59,-1.0,1,-1.0
1,128,638.9062,0.0,71.3423,33180,4.96158,4.59,-1.0,1,-1.0
1,131,639.4164,0.0,71.6641,28942,5.63122,4.59,-1.0,1,-1.0
1,133,639.9327,0.0,71.7475,15792,5.66197,4.59,-1.0,1,-1.0
1,134,640.4508,0.0,71.7565,4784,5.49817,4.59,-1.0,1,-1.0
1,125,645.9266,0.0,70.831,2719,5.58425,4.52,-1.0,1,-1.0
1,157,656.4447,0.0,76.1743,4358,6.38162,4.91,-1.0,1,-1.0
1,139,656.9363,0.0,73.2457,6590,6.63269,4.71,-1.0,1,-1.0
1,143,657.4365,0.0,73.5802,4256,6.77828,4.71,-1.0,1,-1.0
1,203,663.4679,0.0,104.3375,15088,8.76753,6.71,-1.0,1,-1.0
1,202,664.4715,0.0,103.9266,3920,5.44172,6.64,-1.0,1,-1.0
1,148,665.4411,0.0,74.5088,18971,6.34211,4.78,-1.0,1,-1.0
1,146,665.9393,0.0,74.1518,22712,6.98705,4.78,-1.0,1,-1.0
1,144,666.446,0.0,73.8604,14364,7.1616,4.71,-1.0,1,-1.0
1,145,666.9483,0.0,73.969,5495,7.23575,4.71,-1.0,1,-1.0
1,141,667.9308,0.0,73.2882,4764,6.40561,4.71,-1.0,1,-1.0
1,197,668.4085,0.0,100.6256,3798,8.35782,6.45,-1.0,1,-1.0
1,147,668.4262,0.0,74.3453,5440,6.51188,4.78,-1.0,1,-1.0
1,155,668.9218,0.0,75.2961,3306,6.59186,4.84,-1.0,1,-1.0
1,140,674.4029,0.0,73.252,37404,3.65551,4.71,-1.0,1,-1.0
1,160,674.4084,0.0,77.0261,37175,3.72936,4.97,-1.0,1,-1.0
1,126,674.9362,0.0,71.1881,9210,3.53809,4.59,-1.0,1,-1.0
1,170,674.9375,0.0,78.8258,11098,4.07912,5.04,-1.0,1,-1.0
1,153,674.9387,0.0,75.2757,22764,4.70409,4.84,-1.0,1,-1.0
1,168,675.4488,0.0,78.6452,6734,3.92624,5.04,-1.0,1,-1.0
1,127,675.4493,0.0,71.2967,5331,3.43808,4.59,-1.0,1,-1.0
1,142,675.6843,0.0,73.3948,1769,2.77253,4.71,-1.0,1,-1.0
1,156,675.688,0.0,76.067,1523,2.94876,4.91,-1.0,1,-1.0
1,137,675.9486,0.0,72.2677,4478,3.69751,4.65,-1.0,1,-1.0
1,166,675.9514,0.0,78.0426,4950,3.83964,5.04,-1.0,1,-1.0
1,150,676.1784,0.0,74.9183,3685,3.53276,4.78,-1.0,1,-1.0
1,149,676.6314,0.0,74.7152,2957,5.29697,4.78,-1.0,1,-1.0
