func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
2,1606,824.3926,27.89497,72.4,78002,824.3926,4.98,-1,1,-1,
2,1607,457.75916,27.89602,46,81943,457.75916,3.2,-1,1,-1,
2,1608,453.2282,27.89628,42.8,85911,453.2282,2.93,-1,1,-1,
2,1609,539.79596,27.89662,53.2,119730,539.79596,3.68,-1,1,-1,
2,1610,539.2912,27.89824,53.1,202116,539.2912,3.68,-1,1,-1,
2,1611,626.528,27.89844,50.3,26206,626.528,3.47,-1,1,-1,
2,1612,453.56326,27.89849,43.1,20138,453.56326,3,-1,1,-1,
2,1613,251.10127,27.89856,36.4,55495,251.10127,2.52,-1,1,-1,
2,1614,452.56018,27.89907,42.9,239023,452.56018,2.93,-1,1,-1,
2,1615,452.89404,27.89954,42.8,182193,452.89404,2.93,-1,1,-1,
2,1616,458.26093,27.8998,46.2,39757,458.26093,3.2,-1,1,-1,
2,1617,811.3875,27.90146,69.7,14974,811.3875,4.77,-1,1,-1,
2,1618,679.8423,27.90304,68.1,18387,679.8423,4.71,-1,1,-1,
2,1619,529.3167,27.94849,51.7,116243,529.3167,3.55,-1,1,-1,
2,1620,529.821,27.9492,51.7,61702,529.821,3.55,-1,1,-1,
2,1621,722.89954,27.95646,65.2,98109,722.89954,4.5,-1,1,-1,
2,1622,530.32196,27.9593,51.9,23434,530.32196,3.55,-1,1,-1,
2,1623,722.397,27.96137,65,146532,722.397,4.5,-1,1,-1,
2,1624,723.39996,27.97105,64.9,48689,723.39996,4.43,-1,1,-1,
2,1625,371.09863,28.04263,47.8,90537,371.09863,3.27,-1,1,-1,
2,1626,685.35657,28.05067,66.5,24681,685.35657,4.57,-1,1,-1,
2,1627,469.26318,28.05233,44.3,32368,469.26318,3.06,-1,1,-1,
2,1628,468.76114,28.05237,44.5,120896,468.76114,3.06,-1,1,-1,
2,1629,468.2596,28.05689,44.6,251066,468.2596,3.06,-1,1,-1,
2,1630,735.3968,28.05737,107.7,42319,735.3968,7.4,-1,1,-1,
2,1631,736.40216,28.05854,107.4,22497,736.40216,7.4,-1,1,-1,
2,1632,685.8605,28.0592,66.3,20889,685.8605,4.57,-1,1,-1,
2,1633,738.03613,28.06559,56.7,33257,738.03613,3.88,-1,1,-1,
2,1634,737.69806,28.06907,56.4,25452,737.69806,3.88,-1,1,-1,
2,1635,738.3728,28.07307,58.4,20618,738.3728,4.02,-1,1,-1,
2,1636,355.06625,28.08764,43.8,101962,355.06625,3,-1,1,-1,
2,1637,518.78394,28.11381,45.1,21891,518.78394,3.13,-1,1,-1,
2,1638,631.6725,28.11906,48.3,144355,631.6725,3.33,-1,1,-1,
2,1639,631.3394,28.11926,48.1,323234,631.3394,3.33,-1,1,-1,
2,1640,631.00494,28.11971,48.2,593759,631.00494,3.33,-1,1,-1,
2,1641,632.0044,28.1213,47.8,27924,632.0044,3.26,-1,1,-1,
2,1642,832.91437,28.12407,75.4,21847,832.91437,5.18,-1,1,-1,
2,1643,518.537,28.14168,44.8,41853,518.537,3.06,-1,1,-1,
2,1644,518.2852,28.16106,45.1,43386,518.2852,3.13,-1,1,-1,
2,1645,630.8207,28.17636,48,22136,630.8207,3.33,-1,1,-1,
2,1646,832.4186,28.17701,75.6,29065,832.4186,5.18,-1,1,-1,
2,1647,630.6716,28.17745,48.1,581916,630.6716,3.33,-1,1,-1,
2,1648,631.15155,28.17757,48,22551,631.15155,3.33,-1,1,-1,
2,1649,764.03815,28.20662,67.4,22723,764.03815,4.64,-1,1,-1,
2,1650,513.5858,28.25322,45.4,37687,513.5858,3.13,-1,1,-1,
2,1651,447.54694,28.27008,37.7,36308,447.54694,2.58,-1,1,-1,
2,1652,644.50854,28.27341,55.9,37858,644.50854,3.81,-1,1,-1,
2,1653,644.0053,28.27395,55.9,54317,644.0053,3.81,-1,1,-1,
2,1654,644.8577,28.2759,56,303549,644.8577,3.88,-1,1,-1,
2,1655,643.85596,28.27639,55.9,1341208,643.85596,3.81,-1,1,-1,
2,1656,644.3574,28.27752,56,958101,644.3574,3.88,-1,1,-1,
2,1657,695.34937,28.27931,98.1,22748,695.34937,6.78,-1,1,-1,
2,1658,513.92346,28.27975,45.1,31698,513.92346,3.13,-1,1,-1,
2,1659,513.2531,28.28021,45.3,50218,513.2531,3.13,-1,1,-1,
2,1660,645.3579,28.28169,55.9,104576,645.3579,3.81,-1,1,-1,
2,1661,527.78735,28.28838,81.3,12108,527.78735,5.62,-1,1,-1,
2,1662,528.073,28.29192,49.8,38730,528.073,3.41,-1,1,-1,
2,1663,421.71097,28.29451,39.5,44631,421.71097,2.72,-1,1,-1,
2,1664,694.34924,28.29464,98.9,40093,694.34924,6.78,-1,1,-1,
2,1665,527.5675,28.29472,49.8,78782,527.5675,3.41,-1,1,-1,
2,1666,421.209,28.29477,39.7,75426,421.209,2.72,-1,1,-1,
2,1667,527.42255,28.29554,49.8,165762,527.42255,3.41,-1,1,-1,
2,1668,561.33545,28.29702,80.7,16733,561.33545,5.54,-1,1,-1,
2,1669,527.9253,28.29725,49.9,86086,527.9253,3.41,-1,1,-1,
2,1670,528.79193,28.30802,50,147313,528.79193,3.48,-1,1,-1,
2,1671,842.4159,28.30981,121.8,112991,842.4159,8.36,-1,1,-1,
2,1672,528.4274,28.31096,49.8,22257,528.4274,3.41,-1,1,-1,
2,1673,841.41376,28.31137,121.5,224942,841.41376,8.36,-1,1,-1,
2,1674,528.2896,28.31242,49.9,606932,528.2896,3.41,-1,1,-1,
2,1675,185.16217,28.31473,30.4,23688,185.16217,2.11,-1,1,-1,
2,1676,527.7902,28.31611,49.9,1565657,527.7902,3.41,-1,1,-1,
2,1677,527.2899,28.31724,49.9,2529025,527.2899,3.41,-1,1,-1,
2,1678,527.2867,28.3187,93.1,14664,527.2867,6.45,-1,1,-1,
2,1679,527.2868,28.31943,83.1,14895,527.2868,5.76,-1,1,-1,
2,1680,360.2255,28.32404,51.4,34757,360.2255,3.55,-1,1,-1,
2,1681,538.27783,28.32595,47.3,19143,538.27783,3.26,-1,1,-1,
2,1682,477.75073,28.32809,45.7,27677,477.75073,3.13,-1,1,-1,
2,1683,581.26355,28.32998,77.7,29594,581.26355,5.33,-1,1,-1,
2,1684,843.42017,28.33031,121.8,24006,843.42017,8.36,-1,1,-1,
2,1685,714.84344,28.34086,61.4,34586,714.84344,4.23,-1,1,-1,
2,1686,529.29034,28.35262,49.7,24201,529.29034,3.41,-1,1,-1,
2,1687,239.08826,28.3964,30.8,38693,239.08826,2.11,-1,1,-1,
2,1688,556.61884,28.4103,45.8,183467,556.61884,3.12,-1,1,-1,
2,1689,556.9523,28.411,45.8,81808,556.9523,3.12,-1,1,-1,
2,1690,417.96594,28.4259,35.6,26092,417.96594,2.44,-1,1,-1,
2,1691,576.76874,28.42713,52.7,62228,576.76874,3.61,-1,1,-1,
2,1692,417.4634,28.42847,35.7,44267,417.4634,2.44,-1,1,-1,
2,1693,417.71426,28.43366,35.9,57134,417.71426,2.44,-1,1,-1,
2,1694,484.91025,28.43608,42.2,34144,484.91025,2.93,-1,1,-1,
2,1695,461.55508,28.43746,37,35014,461.55508,2.58,-1,1,-1,
2,1696,577.2725,28.43966,52.7,31773,577.2725,3.61,-1,1,-1,
2,1697,460.88422,28.43972,36.9,94856,460.88422,2.51,-1,1,-1,
2,1698,557.28595,28.44135,45.7,39291,557.28595,3.12,-1,1,-1,
2,1699,461.21988,28.44326,37.2,53456,461.21988,2.58,-1,1,-1,
2,1700,1136.5431,28.44659,101.1,18233,1136.5431,6.97,-1,1,-1,
2,1701,759.0376,28.44704,66,27630,759.0376,4.57,-1,1,-1,
2,1702,556.2835,28.44884,45.8,209440,556.2835,3.12,-1,1,-1,
2,1703,758.03143,28.4502,66.1,87080,758.03143,4.57,-1,1,-1,
